Date,SU29007RMFS0_clean,SU29007RMFS0_dirty,SU29007RMFS0_cashflow,SU29007RMFS0_numtrades,SU29007RMFS0_stale,SU29008RMFS8_clean,SU29008RMFS8_dirty,SU29008RMFS8_cashflow,SU29008RMFS8_numtrades,SU29008RMFS8_stale,SU29009RMFS6_clean,SU29009RMFS6_dirty,SU29009RMFS6_cashflow,SU29009RMFS6_numtrades,SU29009RMFS6_stale,SU29010RMFS4_clean,SU29010RMFS4_dirty,SU29010RMFS4_cashflow,SU29010RMFS4_numtrades,SU29010RMFS4_stale,SU29013RMFS8_clean,SU29013RMFS8_dirty,SU29013RMFS8_cashflow,SU29013RMFS8_numtrades,SU29013RMFS8_stale,SU29015RMFS3_clean,SU29015RMFS3_dirty,SU29015RMFS3_cashflow,SU29015RMFS3_numtrades,SU29015RMFS3_stale,SU29017RMFS9_clean,SU29017RMFS9_dirty,SU29017RMFS9_cashflow,SU29017RMFS9_numtrades,SU29017RMFS9_stale,SU29018RMFS7_clean,SU29018RMFS7_dirty,SU29018RMFS7_cashflow,SU29018RMFS7_numtrades,SU29018RMFS7_stale,SU26228RMFS5_clean,SU26228RMFS5_dirty,SU26228RMFS5_cashflow,SU26228RMFS5_numtrades,SU26228RMFS5_stale,SU26233RMFS5_clean,SU26233RMFS5_dirty,SU26233RMFS5_cashflow,SU26233RMFS5_numtrades,SU26233RMFS5_stale
2026-01-23,102.725,1110.35,0.0,653,0,104.0,1100.51,0.0,779,0,104.75,1086.74,0.0,638,0,106.242,1081.8200000000002,0.0,734,0,97.066,983.66,0.0,88,0,98.646,987.33,0.0,417,0,97.078,993.0799999999999,0.0,41,0,97.147,993.77,0.0,47,0,79.807,819.0300000000001,0.0,922,0,58.413,613.71,0.0,6710,0
2026-01-26,102.719,1112.05,0.0,896,0,103.963,1101.8300000000002,0.0,755,0,104.642,1087.29,0.0,672,0,106.525,1086.23,0.0,691,0,97.089,985.1899999999999,0.0,135,0,98.71,989.27,0.0,400,0,97.178,995.39,0.0,74,0,97.125,994.86,0.0,96,0,79.768,819.27,0.0,2108,0,58.295,613.0400000000001,0.0,8243,0
2026-01-27,102.7,1112.44,0.0,704,0,104.254,1105.31,0.0,551,0,104.4,1085.42,0.0,617,0,106.43,1085.8,0.0,459,0,97.099,985.72,0.0,116,0,98.561,988.21,0.0,243,0,97.1,995.04,0.0,70,0,97.1,995.04,0.0,48,0,79.568,817.4799999999999,0.0,1169,0,58.32,613.45,0.0,11224,0
2026-01-28,102.499,1111.02,0.0,857,0,103.97,1103.04,0.0,468,0,104.331,1085.27,0.0,472,0,106.597,1087.99,0.0,513,0,97.09,986.0699999999999,0.0,88,0,98.45,987.53,0.0,374,0,97.061,995.08,0.0,73,0,97.08,995.27,0.0,64,0,79.669,818.7,0.0,1061,0,58.285,582.85,30.42,15018,0
2026-01-29,102.569,1112.3,0.0,692,0,103.704,1100.94,0.0,693,0,104.3,1085.51,0.0,536,0,106.389,1086.44,0.0,486,0,96.972,985.32,0.0,143,0,98.399,987.45,0.0,380,0,97.15,996.4,0.0,55,0,97.1,995.9,0.0,81,0,79.723,819.45,0.0,1239,0,58.5,585.17,0.0,15854,0
2026-01-30,102.65,1113.7,0.0,754,0,103.95,1103.97,0.0,523,0,104.325,1086.3,0.0,523,0,106.101,1084.08,0.0,612,0,97.013,986.15,0.0,144,0,98.492,988.81,0.0,284,0,97.018,995.51,0.0,58,0,97.051,995.84,0.0,80,0,80.037,822.8,0.0,927,0,58.48,585.13,0.0,13280,0
2026-02-02,102.499,1113.94,0.0,965,0,103.65,1102.66,0.0,746,0,104.269,1087.38,0.0,609,0,106.156,1086.21,0.0,626,0,97.112,988.43,0.0,169,0,98.464,989.81,0.0,335,0,97.107,997.6800000000001,0.0,56,0,97.064,997.25,0.0,52,0,79.799,821.05,0.0,1186,0,58.314,583.98,0.0,11416,0
2026-02-03,102.299,1112.53,0.0,867,0,103.544,1102.17,0.0,611,0,104.394,1089.17,0.0,480,0,106.042,1085.5900000000001,0.0,435,0,97.147,989.21,0.0,79,0,98.503,990.63,0.0,279,0,97.0,997.04,0.0,60,0,97.099,998.03,0.0,84,0,79.994,823.21,0.0,1087,0,58.433,585.33,0.0,6565,0
2026-02-04,102.423,1114.35,0.0,664,0,103.94,1106.69,0.0,619,0,104.57,1091.48,0.0,606,0,106.074,1086.44,0.0,367,0,97.049,988.66,0.0,128,0,98.45,990.53,0.0,226,0,96.999,997.46,0.0,32,0,97.091,998.38,0.0,55,0,80.345,826.9300000000001,0.0,1146,0,58.439,585.56,0.0,6645,0
2026-02-05,102.45,1115.21,0.0,932,0,103.6,1103.86,0.0,620,0,104.551,1091.83,0.0,739,0,106.082,1087.04,0.0,390,0,97.1,989.6,0.0,100,0,98.369,990.1600000000001,0.0,351,0,96.92,997.11,0.0,76,0,97.04,998.31,0.0,64,0,79.994,823.6300000000001,0.0,1631,0,58.25,583.84,0.0,7152,0
2026-02-06,102.439,1115.68,0.0,827,0,103.457,1102.99,0.0,497,0,104.146,1088.33,0.0,550,0,106.042,1087.16,0.0,546,0,97.045,989.48,0.0,125,0,98.434,991.24,0.0,325,0,96.998,998.32,0.0,45,0,97.063,998.97,0.0,59,0,79.896,822.86,0.0,1296,0,58.033,581.83,0.0,13405,0
2026-02-09,102.619,1119.24,0.0,913,0,103.59,1106.02,0.0,576,0,104.55,1094.0,0.0,540,0,106.09,1089.22,0.0,514,0,97.112,991.45,0.0,157,0,98.494,993.1400000000001,0.0,403,0,96.9,998.64,0.0,74,0,97.11,1000.74,0.0,62,0,79.859,823.12,0.0,1502,0,57.897,580.98,0.0,8327,0
2026-02-10,102.478,1118.42,0.0,803,0,103.566,1106.3500000000001,0.0,552,0,104.678,1095.83,0.0,365,0,106.142,1090.26,0.0,558,0,97.07,991.46,0.0,180,0,98.549,994.12,0.0,297,0,96.8,998.07,0.0,93,0,97.11,1001.1700000000001,0.0,70,0,79.734,822.07,0.0,1665,0,57.6,578.17,0.0,13384,0
2026-02-11,102.334,1117.56,0.0,939,0,103.598,1107.23,0.0,459,0,104.97,1099.29,0.0,328,0,106.05,1089.87,0.0,420,0,97.139,992.58,0.0,105,0,98.589,994.9499999999999,0.0,239,0,96.8,998.5,0.0,85,0,97.072,1001.22,0.0,64,0,80.279,827.73,0.0,2009,0,57.751,579.85,0.0,9436,0
2026-02-12,102.397,1118.78,0.0,800,0,103.455,1106.37,0.0,527,0,104.122,1091.3500000000001,0.0,608,0,106.102,1090.91,0.0,472,0,97.11,992.72,0.0,111,0,98.496,994.44,0.0,207,0,96.8,998.92,0.0,66,0,97.065,1001.5699999999999,0.0,43,0,80.19,827.05,0.0,1486,0,58.23,584.81,0.0,8317,0
2026-02-13,102.3,1118.39,0.0,1095,0,103.319,1105.5700000000002,0.0,794,0,104.16,1092.28,0.0,479,0,105.938,1089.7900000000002,0.0,627,0,97.072,992.76,0.0,133,0,98.423,994.13,0.0,377,0,96.701,998.35,0.0,103,0,97.025,1001.59,0.0,93,0,80.588,831.24,0.0,2372,0,59.236,595.03,0.0,10887,0
2026-02-16,102.3,1120.15,0.0,1128,0,103.437,1108.4499999999998,0.0,789,0,104.181,1094.12,0.0,471,0,105.907,1091.06,0.0,637,0,97.165,994.9499999999999,0.0,158,0,98.397,995.13,0.0,421,0,96.8,1000.6,0.0,123,0,97.08,1003.4,0.0,98,0,80.551,831.5,0.0,3292,0,59.489,598.0699999999999,0.0,14223,0
2026-02-17,102.2,1119.73,0.0,964,0,103.428,1108.93,0.0,391,0,104.097,1093.83,0.0,439,0,105.911,1091.62,0.0,360,0,97.141,995.12,0.0,96,0,98.33,994.88,0.0,312,0,96.752,1000.54,0.0,109,0,97.071,1003.73,0.0,63,0,80.899,835.19,0.0,1422,0,59.452,597.86,0.0,7315,0
2026-02-18,102.25,1120.82,0.0,755,0,103.39,1109.1100000000001,0.0,425,0,104.036,1093.76,0.0,508,0,105.92,1092.24,0.0,370,0,97.145,995.58,0.0,142,0,98.399,995.99,0.0,272,0,96.699,1000.4300000000001,0.0,83,0,97.06,1004.04,0.0,59,0,81.142,837.8299999999999,0.0,1653,0,59.765,601.16,0.0,6357,0
2026-02-19,102.248,1121.38,0.0,636,0,103.446,1110.24,0.0,476,0,104.002,1093.97,0.0,260,0,105.968,1093.24,0.0,319,0,97.14,995.9499999999999,0.0,86,0,98.477,997.18,0.0,308,0,96.689,1000.74,0.0,70,0,97.06,1004.45,0.0,51,0,81.147,838.09,0.0,1210,0,59.668,600.3599999999999,0.0,6705,0
2026-02-20,102.229,1121.78,0.0,895,0,103.46,1110.9399999999998,0.0,409,0,104.042,1094.91,0.0,340,0,105.93,1093.3899999999999,0.0,308,0,97.087,995.84,0.0,84,0,98.489,997.72,0.0,316,0,96.747,1001.74,0.0,46,0,97.06,1004.87,0.0,26,0,81.288,839.71,0.0,1227,0,59.544,599.2800000000001,0.0,6783,0
2026-02-24,102.242,1124.25,0.0,982,0,103.5,1113.6,0.0,544,0,104.093,1097.6000000000001,0.0,426,0,105.8,1094.18,0.0,612,0,97.158,998.21,0.0,185,0,98.5,999.49,0.0,338,0,96.749,1003.42,0.0,81,0,97.06,1006.53,0.0,77,0,81.2,839.67,0.0,1918,0,59.557,600.08,0.0,8232,0
2026-02-25,102.129,1123.7,0.0,970,0,103.47,1113.8700000000001,0.0,593,0,104.301,1100.23,0.0,393,0,105.992,1096.63,0.0,450,0,97.197,999.01,0.0,169,0,98.528,1000.1899999999999,0.0,281,0,96.737,1003.72,0.0,84,0,97.045,1006.8000000000001,0.0,68,0,81.14,839.28,0.0,1816,0,59.37,598.38,0.0,8001,0
2026-02-26,102.29,1125.9,0.0,1054,0,103.4,1113.73,0.0,432,0,104.24,1100.16,0.0,341,0,105.853,1095.76,0.0,419,0,97.156,999.02,0.0,135,0,98.52,1000.5300000000001,0.0,201,0,96.683,1003.6,0.0,52,0,97.05,1007.27,0.0,61,0,81.223,840.32,0.0,2329,0,59.351,598.36,0.0,6535,0
2026-02-27,102.14,1124.98,0.0,1069,0,103.466,1114.96,0.0,493,0,104.349,1101.8,0.0,357,0,105.999,1097.75,0.0,388,0,97.204,999.92,0.0,122,0,98.55,1001.25,0.0,238,0,96.69,1004.0899999999999,0.0,61,0,96.99,1007.0899999999999,0.0,94,0,81.301,841.31,0.0,3233,0,59.515,600.16,0.0,8341,0
2026-03-02,102.249,1127.83,0.0,1571,0,103.41,1116.1,0.0,907,0,104.35,1103.44,0.0,612,0,106.114,1100.47,0.0,730,0,97.198,1001.12,0.0,141,0,98.52,1002.21,0.0,297,0,96.75,1005.94,0.0,104,0,97.0,1008.44,0.0,128,0,81.072,839.65,0.0,4637,0,59.49,600.42,0.0,10099,0
2026-03-03,102.17,1127.6200000000001,0.0,2158,0,103.417,1116.73,0.0,562,0,104.369,1104.18,0.0,331,0,105.812,1097.9699999999998,0.0,538,0,97.21,1001.66,0.0,130,0,98.6,1003.42,0.0,301,0,96.76,1006.46,0.0,168,0,97.0,1008.86,0.0,135,0,81.091,840.05,0.0,1044,0,59.489,600.5699999999999,0.0,5197,0
2026-03-04,102.167,1021.67,0.0,2541,0,103.54,1118.5300000000002,0.0,690,0,104.469,1105.72,0.0,406,0,105.996,1100.3400000000001,0.0,355,0,97.177,1001.75,0.0,187,0,98.7,1004.84,0.0,242,0,96.79,967.9,0.0,125,0,97.0,970.0,0.0,101,0,81.166,841.01,0.0,1092,0,59.36,599.45,0.0,5141,0
2026-03-05,102.117,1021.65,0.0,2703,0,103.68,1120.49,0.0,929,0,104.337,1104.9499999999998,0.0,616,0,105.9,1099.9,0.0,456,0,97.191,1002.3,0.0,146,0,98.7,1005.26,0.0,240,0,96.79,968.3199999999999,0.0,160,0,97.0,970.42,0.0,179,0,81.057,840.13,0.0,1210,0,59.13,597.3199999999999,0.0,8307,0
2026-03-06,102.15,1022.46,0.0,908,0,103.988,1124.14,0.0,726,0,104.52,1107.32,0.0,475,0,106.069,1102.1200000000001,0.0,506,0,97.241,1003.2199999999999,0.0,129,0,98.76,1006.28,0.0,312,0,96.751,968.35,0.0,88,0,96.972,970.5600000000001,0.0,103,0,81.0,839.77,0.0,1269,0,59.1,597.18,0.0,7886,0
2026-03-09,102.198,1024.3700000000001,0.0,828,0,104.3,1128.96,0.0,623,0,104.495,1108.71,0.0,475,0,105.935,1102.35,0.0,387,0,97.3,1005.07,0.0,81,0,98.647,1006.4100000000001,0.0,276,0,96.92,971.2900000000001,0.0,75,0,97.147,973.5600000000001,0.0,123,0,81.299,843.38,0.0,1084,0,59.175,598.44,0.0,7373,0
2026-03-10,102.135,1024.22,0.0,844,0,103.894,1125.46,0.0,851,0,104.467,1108.97,0.0,555,0,105.993,1103.45,0.0,552,0,97.389,1006.38,0.0,153,0,98.799,1008.35,0.0,286,0,96.75,970.01,0.0,61,0,96.98,972.31,0.0,64,0,81.27,843.3000000000001,0.0,1265,0,59.098,597.83,0.0,7773,0
2026-03-11,102.144,1024.79,0.0,789,0,103.779,1124.8799999999999,0.0,749,0,104.353,1108.3799999999999,0.0,477,0,106.04,1104.45,0.0,394,0,97.399,1006.9,0.0,139,0,98.794,1008.72,0.0,220,0,96.731,970.2399999999999,0.0,67,0,96.961,972.54,0.0,57,0,81.101,841.8199999999999,0.0,966,0,59.049,597.51,0.0,15069,0
2026-03-12,102.234,1026.17,0.0,649,0,103.981,1127.46,0.0,664,0,104.365,1109.0400000000002,0.0,392,0,105.931,1103.8799999999999,0.0,273,0,97.499,1008.32,0.0,138,0,98.85,1009.7,0.0,334,0,96.68,970.15,0.0,79,0,96.951,972.86,0.0,62,0,81.985,850.87,0.0,2781,0,59.704,604.23,0.0,8536,0
2026-03-13,102.237,1026.68,0.0,779,0,103.93,1127.52,0.0,684,0,104.568,1111.6200000000001,0.0,443,0,106.098,1106.08,0.0,373,0,97.487,1008.62,0.0,205,0,98.942,1011.04,0.0,304,0,96.65,970.28,0.0,90,0,97.05,974.28,0.0,85,0,82.4,855.23,0.0,2463,0,60.1,608.35,0.0,16644,0
2026-03-16,102.239,1028.1399999999999,0.0,564,0,104.039,1130.3000000000002,0.0,840,0,104.659,1114.1599999999999,0.0,545,0,106.079,1107.46,0.0,613,0,97.536,1010.38,0.0,204,0,99.049,1013.37,0.0,426,0,96.63,971.3399999999999,0.0,182,0,96.924,974.28,0.0,89,0,82.331,855.17,0.0,2056,0,60.067,608.53,0.0,8638,0
2026-03-17,102.24,1028.6299999999999,0.0,502,0,104.041,1130.89,0.0,659,0,104.664,1114.7600000000002,0.0,338,0,106.208,1109.28,0.0,338,0,97.56,1011.04,0.0,117,0,99.103,1014.3399999999999,0.0,326,0,96.725,972.71,0.0,60,0,96.996,975.4200000000001,0.0,68,0,82.307,855.1400000000001,0.0,1095,0,59.865,606.67,0.0,6333,0
2026-03-18,102.134,1028.04,0.0,608,0,104.082,1131.86,0.0,681,0,104.67,1115.3600000000001,0.0,315,0,106.235,1110.07,0.0,371,0,97.566,1011.51,0.0,127,0,99.226,1015.98,0.0,332,0,96.848,974.35,0.0,84,0,97.15,977.37,0.0,119,0,82.35,855.78,0.0,924,0,59.899,607.1800000000001,0.0,5196,0
2026-03-19,102.1,1028.18,0.0,546,0,104.098,1132.59,0.0,976,0,104.75,1116.71,0.0,374,0,106.265,1110.89,0.0,303,0,97.58,1012.06,0.0,111,0,99.229,1016.42,0.0,309,0,96.899,975.27,0.0,61,0,97.15,977.78,0.0,71,0,82.497,857.46,0.0,1149,0,59.936,607.72,0.0,6431,0
2026-03-20,102.227,1029.93,0.0,600,0,104.324,1135.42,0.0,924,0,104.749,1117.24,0.0,355,0,106.152,1110.29,0.0,474,0,97.66,1013.27,0.0,89,0,99.3,1017.53,0.0,340,0,96.886,975.5500000000001,0.0,76,0,97.15,978.19,0.0,56,0,82.681,859.51,0.0,1323,0,59.979,608.31,0.0,17813,0
2026-03-23,102.219,1031.29,0.0,618,0,104.349,1137.3600000000001,0.0,862,0,104.749,1118.88,0.0,413,0,105.977,1110.11,0.0,575,0,97.6,1013.89,0.0,191,0,99.294,1018.69,0.0,469,0,96.95,977.41,0.0,64,0,97.189,979.8,0.0,84,0,82.817,861.5,0.0,1245,0,59.797,607.0,0.0,7652,0
2026-03-24,102.197,1031.55,0.0,339,0,104.255,1136.99,0.0,681,0,104.766,1119.5900000000001,0.0,319,0,106.185,1112.7199999999998,0.0,391,0,97.697,1015.26,0.0,347,0,99.321,1019.37,0.0,490,0,96.968,978.0,0.0,73,0,97.199,980.3100000000001,0.0,55,0,83.188,865.42,0.0,1063,0,59.873,607.9200000000001,0.0,4922,0
2026-03-25,102.199,1032.05,0.0,688,0,104.245,1137.45,0.0,1159,0,105.025,1122.73,0.0,516,0,106.248,1113.8700000000001,0.0,582,0,97.85,978.5,0.0,512,0,99.439,1020.9499999999999,0.0,1110,0,97.057,979.2900000000001,0.0,128,0,97.333,982.0500000000001,0.0,111,0,83.254,866.29,0.0,1005,0,59.993,609.29,0.0,7121,0
2026-03-26,102.199,1032.53,0.0,651,0,104.3,1138.57,0.0,1195,0,105.059,1123.61,0.0,383,0,106.245,1114.3700000000001,0.0,450,0,97.901,979.42,0.0,378,0,99.48,1021.77,0.0,702,0,97.1,980.12,0.0,82,0,97.33,982.42,0.0,90,0,83.231,866.27,0.0,821,0,59.922,608.75,0.0,5615,0
2026-03-27,102.2,1033.01,0.0,602,0,104.289,1139.02,0.0,787,0,105.038,1123.95,0.0,363,0,106.155,1113.99,0.0,390,0,97.94,980.2099999999999,0.0,221,0,99.59,1023.27,0.0,861,0,97.16,981.13,0.0,91,0,97.321,982.74,0.0,74,0,83.256,866.7299999999999,0.0,803,0,59.805,607.74,0.0,5097,0
2026-03-30,102.05,1032.95,0.0,1030,0,104.299,1140.82,0.0,1059,0,105.05,1125.7,0.0,442,0,106.087,1114.8799999999999,0.0,551,0,97.954,981.56,0.0,269,0,99.65,1025.09,0.0,834,0,97.155,982.29,0.0,81,0,97.35,984.24,0.0,98,0,83.037,865.17,0.0,1249,0,59.459,604.7900000000001,0.0,9784,0
2026-03-31,101.999,1032.92,0.0,796,0,104.13,1139.7,0.0,804,0,105.108,1126.83,0.0,333,0,106.101,1115.55,0.0,359,0,97.943,981.8599999999999,0.0,297,0,99.748,1026.47,0.0,372,0,97.152,982.67,0.0,41,0,97.35,984.65,0.0,51,0,82.955,864.56,0.0,804,0,59.608,606.44,0.0,6092,0
2026-04-01,101.993,1033.34,0.0,894,0,104.15,1140.46,0.0,815,0,105.099,1127.28,0.0,392,0,106.149,1116.55,0.0,350,0,97.9,981.84,0.0,189,0,99.675,1026.15,0.0,446,0,97.15,983.06,0.0,48,0,97.34,984.9599999999999,0.0,52,0,83.001,865.23,0.0,947,0,59.65,607.03,0.0,5971,0
2026-04-02,101.999,1033.88,0.0,664,0,104.15,1141.03,0.0,690,0,105.152,1128.36,0.0,331,0,106.13,1116.8899999999999,0.0,363,0,97.947,982.71,0.0,180,0,99.818,1027.99,0.0,281,0,97.127,983.23,0.0,70,0,97.379,985.75,0.0,67,0,83.106,866.4899999999999,0.0,1084,0,59.583,606.5300000000001,0.0,5180,0
2026-04-03,102.095,1035.32,0.0,779,0,104.133,1141.4199999999998,0.0,862,0,105.182,1129.1999999999998,0.0,418,0,106.136,1117.4699999999998,0.0,327,0,97.959,983.24,0.0,119,0,99.817,1028.3799999999999,0.0,467,0,97.099,983.36,0.0,65,0,97.35,985.87,0.0,54,0,83.1,866.63,0.0,1110,0,59.439,605.25,0.0,5757,0
2026-04-06,101.999,1035.79,0.0,807,0,104.251,1144.3,0.0,1527,0,105.125,1130.27,0.0,544,0,106.033,1118.01,0.0,591,0,97.766,982.52,0.0,205,0,99.576,1027.18,0.0,586,0,97.099,984.57,0.0,131,0,97.35,987.08,0.0,76,0,83.007,866.33,0.0,1484,0,59.499,606.36,0.0,7029,0
2026-04-07,102.038,1036.66,0.0,498,0,104.089,1143.24,0.0,1520,0,105.106,1130.62,0.0,616,0,106.039,1118.6000000000001,0.0,426,0,97.93,984.5699999999999,0.0,237,0,99.468,1026.51,0.0,373,0,97.099,984.98,0.0,41,0,97.346,987.45,0.0,45,0,83.007,866.5400000000001,0.0,1362,0,59.5,606.53,0.0,5090,0
2026-04-08,101.947,1036.23,0.0,640,0,103.571,1035.71,0.0,3271,0,105.0,1130.11,0.0,805,0,106.112,1119.85,0.0,485,0,97.948,985.16,0.0,176,0,99.361,1025.85,0.0,442,0,97.1,985.4,0.0,39,0,97.3,987.4,0.0,59,0,83.113,867.81,0.0,1425,0,59.665,608.35,0.0,6848,0
2026-04-09,101.99,1037.1399999999999,0.0,512,0,103.35,1033.97,0.0,1627,0,104.99,1130.5500000000002,0.0,513,0,106.114,1120.4,0.0,367,0,97.939,985.48,0.0,149,0,99.38,1026.45,0.0,427,0,97.07,985.51,0.0,47,0,97.279,987.5999999999999,0.0,36,0,83.101,867.9,0.0,1245,0,59.389,605.76,0.0,5282,0
2026-04-10,101.998,1037.7,0.0,608,0,103.559,1036.53,0.0,925,0,104.9,1130.2,0.0,665,0,106.047,1120.25,0.0,370,0,97.938,985.87,0.0,152,0,99.41,1027.16,0.0,411,0,97.046,985.6700000000001,0.0,60,0,97.22,987.4100000000001,0.0,73,0,83.306,870.16,0.0,1658,0,59.695,608.98,0.0,5862,0
2026-04-13,101.988,1039.04,0.0,664,0,103.699,1039.34,0.0,1065,0,105.048,1133.31,0.0,680,0,106.13,1122.6499999999999,0.0,502,0,97.9,986.72,0.0,163,0,99.352,1027.8,0.0,429,0,97.049,986.9300000000001,0.0,112,0,97.231,988.75,0.0,89,0,83.35,871.23,0.0,1948,0,59.582,608.36,0.0,7751,0
2026-04-14,101.955,1039.18,0.0,408,0,103.672,1039.54,0.0,659,0,104.998,1133.3600000000001,0.0,597,0,106.005,1121.93,0.0,466,0,97.944,987.57,0.0,97,0,99.607,1030.76,0.0,323,0,97.0,986.85,0.0,67,0,97.22,989.0500000000001,0.0,57,0,83.208,870.02,0.0,2115,0,59.6,608.7,0.0,4749,0
2026-04-15,101.834,1038.45,0.0,554,0,103.6,1039.29,0.0,590,0,105.08,1134.72,0.0,398,0,105.75,1119.9,0.0,547,0,97.885,987.38,0.0,191,0,99.661,1031.7,0.0,463,0,97.0,987.25,0.0,54,0,97.22,989.45,0.0,59,0,83.369,833.69,38.15,3296,0,60.049,613.36,0.0,6101,0
2026-04-16,101.872,1039.31,0.0,615,0,103.599,1039.76,0.0,697,0,105.208,1136.55,0.0,470,0,105.845,1121.38,0.0,502,0,97.992,988.86,0.0,136,0,99.691,1032.4099999999999,0.0,463,0,97.0,987.66,0.0,108,0,97.22,989.86,0.0,74,0,83.5,835.21,0.0,1967,0,60.488,617.92,0.0,4895,0
2026-04-17,101.85,1039.57,0.0,661,0,103.56,1039.84,0.0,558,0,105.237,1137.3799999999999,0.0,457,0,105.412,1117.57,0.0,595,0,97.93,988.64,0.0,109,0,99.614,1032.05,0.0,429,0,97.018,988.2399999999999,0.0,86,0,97.212,990.18,0.0,77,0,83.53,835.7199999999999,0.0,1017,0,60.587,619.07,0.0,5127,0
2026-04-20,101.95,1042.01,0.0,965,0,103.586,1041.51,0.0,1322,0,105.216,1138.8100000000002,0.0,844,0,105.545,1120.48,0.0,833,0,97.999,990.54,0.0,165,0,99.615,1033.27,0.0,558,0,97.1,990.27,0.0,110,0,97.3,992.27,0.0,184,0,83.86,839.65,0.0,4143,0,60.5,618.71,0.0,10417,0
2026-04-21,101.79,1040.8899999999999,0.0,678,0,103.378,1039.8999999999999,0.0,632,0,105.096,1138.15,0.0,657,0,105.52,1120.75,0.0,535,0,97.903,989.98,0.0,140,0,99.506,1032.57,0.0,677,0,97.098,990.65,0.0,56,0,97.35,993.17,0.0,100,0,83.901,840.27,0.0,9326,0,60.46,618.47,0.0,6101,0
2026-04-22,101.847,1041.94,0.0,597,0,103.458,1041.1699999999998,0.0,690,0,105.182,1139.56,0.0,664,0,105.494,1121.01,0.0,673,0,97.799,989.34,0.0,328,0,99.698,996.98,0.0,1063,0,97.05,990.57,0.0,137,0,97.299,993.0600000000001,0.0,126,0,84.1,842.47,0.0,2518,0,60.806,622.0999999999999,0.0,12217,0
2026-04-23,101.949,1043.44,0.0,437,0,103.556,1042.62,0.0,539,0,105.149,1139.77,0.0,670,0,105.666,1123.26,0.0,611,0,97.82,989.95,0.0,348,0,99.748,997.88,0.0,570,0,97.05,990.97,0.0,50,0,97.29,993.37,0.0,61,0,84.151,843.1899999999999,0.0,1171,0,60.663,620.84,0.0,8142,0
2026-04-24,101.896,1043.38,0.0,676,0,103.597,1043.5,0.0,647,0,105.365,1142.48,0.0,804,0,106.067,1127.79,0.0,491,0,97.881,990.9499999999999,0.0,257,0,99.512,995.91,0.0,531,0,97.05,991.36,0.0,89,0,97.255,993.41,0.0,71,0,83.203,833.92,0.0,2715,0,60.1,615.37,0.0,13376,0
2026-04-27,101.837,1044.23,0.0,801,0,103.745,1046.39,0.0,839,0,105.06,1141.06,0.0,1106,0,106.037,1129.07,0.0,681,0,97.859,991.9200000000001,0.0,242,0,99.326,995.24,0.0,747,0,97.0,992.05,0.0,93,0,97.426,996.31,0.0,156,0,83.15,834.02,0.0,1228,0,60.0,614.88,0.0,9813,0
2026-04-28,101.872,1045.06,0.0,457,0,103.501,1044.42,0.0,490,0,105.23,1143.31,0.0,576,0,106.08,1130.02,0.0,380,0,97.844,992.1700000000001,0.0,140,0,99.616,998.54,0.0,349,0,97.045,992.9000000000001,0.0,52,0,97.264,995.09,0.0,71,0,83.112,833.85,0.0,971,0,59.982,614.86,0.0,5169,0
2026-04-29,101.907,1045.89,0.0,445,0,103.577,1045.65,0.0,720,0,105.417,1145.72,0.0,641,0,106.001,1129.75,0.0,417,0,97.776,991.88,0.0,115,0,99.591,998.68,0.0,507,0,97.037,993.21,0.0,71,0,97.535,998.19,0.0,48,0,83.071,833.64,0.0,1034,0,59.972,614.9300000000001,0.0,5744,0
2026-04-30,101.909,1046.39,0.0,433,0,103.778,1048.1299999999999,0.0,499,0,105.95,1151.6,0.0,672,0,106.063,1130.9,0.0,463,0,97.96,994.12,0.0,179,0,99.403,997.1999999999999,0.0,830,0,97.055,993.79,0.0,69,0,97.43,997.54,0.0,59,0,83.25,835.64,0.0,854,0,60.087,616.25,0.0,5197,0
2026-05-04,101.92,1048.41,0.0,809,0,103.656,1048.8,0.0,864,0,105.855,1152.83,0.0,1264,0,106.0,1132.37,0.0,815,0,97.972,995.82,0.0,315,0,99.42,998.95,0.0,628,0,97.149,996.3100000000001,0.0,165,0,97.33,998.12,0.0,122,0,83.261,836.59,0.0,1509,0,60.037,616.42,0.0,9296,0
2026-05-05,101.896,1048.65,0.0,417,0,103.686,1049.57,0.0,440,0,105.717,1151.99,0.0,674,0,106.057,1133.46,0.0,483,0,97.968,996.18,0.0,170,0,99.665,1001.8,0.0,213,0,97.098,996.2,0.0,57,0,97.399,999.21,0.0,64,0,83.164,835.83,0.0,942,0,59.991,616.12,0.0,5168,0
2026-05-06,101.984,1050.01,0.0,358,0,103.8,1051.18,0.0,368,0,105.843,1153.8000000000002,0.0,515,0,106.001,1133.43,0.0,351,0,97.969,996.59,0.0,107,0,99.583,1001.38,0.0,234,0,97.138,997.0,0.0,69,0,97.548,1001.1,0.0,61,0,83.1,835.4,0.0,1544,0,60.046,616.84,0.0,4951,0
2026-05-07,101.88,1049.45,0.0,338,0,103.688,1050.5300000000002,0.0,386,0,106.092,1156.8300000000002,0.0,695,0,106.122,1135.16,0.0,359,0,98.001,997.31,0.0,116,0,99.592,1001.87,0.0,426,0,97.022,996.24,0.0,64,0,97.439,1000.41,0.0,23,0,83.115,835.76,0.0,860,0,60.088,617.43,0.0,4351,0
